filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,topo_sort,0.316406,0.316544,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,backbone,5.39893,5.40682,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,wcc,0.227783,0.227328,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,wcc_grouped,0.363037,0.362976,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,heuristic1,11.7991,11.7995,112132096,15530196992,15642329088,136,204
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,heuristic2,9.48901,9.48883,112132096,15530196992,15642329088,119,186
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,heuristic3,14.134,14.1355,112132096,15530196992,15642329088,116,183
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,heuristic4,1071.24,1071.25,112132096,15530196992,15642329088,106,173
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,cleanup_device,0.057373,0.057216,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,total,1117.74,-1,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,read_instance,0.220459,-1,107937792,15534391296,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,alloc_graph,0.167236,0.14848,110034944,15532294144,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,scc,3.88062,3.88262,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,topo_sort,0.355957,0.355232,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,backbone,5.44312,5.44851,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,wcc,0.218506,0.217408,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,wcc_grouped,0.373291,0.372832,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,heuristic1,11.7048,11.7044,112132096,15530196992,15642329088,136,187
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,heuristic2,9.47607,9.47517,112132096,15530196992,15642329088,120,171
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,heuristic3,14.135,14.1349,112132096,15530196992,15642329088,117,168
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,heuristic4,1086.4,1086.42,112132096,15530196992,15642329088,106,157
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,cleanup_device,0.0568848,0.056512,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.20r7.cnf,all,500,600,148,148,24.96,1,1000,104,14,total,1133.07,-1,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,read_instance,0.250244,-1,107937792,15534391296,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,alloc_graph,0.182129,0.155648,110034944,15532294144,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,scc,4.15015,4.15114,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,topo_sort,0.37207,0.371936,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,backbone,5.21069,5.2177,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,wcc,0.219971,0.219136,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,wcc_grouped,0.354248,0.355744,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.30r8.cnf,all,500,650,131,131,2.15,1,998,84,17,heuristic1,11.7961,11.796,112132096,15530196992,15642329088,136,176
