filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,total,9551.3,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,read_instance,4.84424,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,alloc_graph,0.247559,0.240192,110034944,15532294144,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,scc,4.41162,4.41277,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,topo_sort,0.974854,0.974336,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,backbone,6.6936,6.69898,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,wcc,0.261963,0.261728,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,wcc_grouped,1.08228,1.08307,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,heuristic1,240.513,240.518,112132096,15530196992,15642329088,2476,2796
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,heuristic2,192.068,192.071,112132096,15530196992,15642329088,2115,2435
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,heuristic3,216.381,216.374,112132096,15530196992,15642329088,2115,2435
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,cleanup_device,0.0461426,0.045632,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10334v140_1.80r0.cnf,all,10334,18601,-1,-1,-1,0,20654,644,48,total,668.802,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,read_instance,0.547363,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,alloc_graph,0.188721,0.174624,110034944,15532294144,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,scc,4.21021,4.21078,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,topo_sort,0.829102,0.82928,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,backbone,5.28394,5.2872,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,wcc,0.194092,0.19408,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,wcc_grouped,0.36792,0.367264,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,heuristic1,21.3455,21.3455,112132096,15530196992,15642329088,248,286
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,heuristic2,17.2324,17.2311,112132096,15530196992,15642329088,220,258
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,heuristic3,21.5864,21.5871,112132096,15530196992,15642329088,213,251
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,cleanup_device,0.0415039,0.041536,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1042v100_1.80r0.cnf,all,1042,1876,-1,-1,-1,0,2072,80,40,total,72.4272,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,read_instance,5.12793,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,alloc_graph,0.272461,0.261152,110034944,15532294144,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,scc,4.56274,4.56461,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,topo_sort,1.04736,1.0465,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,backbone,7.12134,7.12813,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,wcc,0.240723,0.2408,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,wcc_grouped,1.07373,1.07315,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,heuristic1,228.801,228.805,112132096,15530196992,15642329088,2492,2798
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,heuristic2,186.327,186.332,112132096,15530196992,15642329088,2146,2451
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,heuristic3,216.82,216.825,112132096,15530196992,15642329088,2186,2491
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,cleanup_device,0.0422363,0.041408,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10524v88_1.80r0.cnf,all,10524,18943,-1,-1,-1,0,21048,614,52,total,652.683,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,read_instance,0.522949,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,alloc_graph,0.17334,0.159712,110034944,15532294144,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,scc,4.34595,4.34627,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,topo_sort,1.26294,1.26266,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,backbone,4.94507,4.94992,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,wcc,0.219238,0.218784,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,wcc_grouped,0.342773,0.342144,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,heuristic1,20.6101,20.61,112132096,15530196992,15642329088,244,293
instances/vars_1.8/instance_1059v72_1.80r0.cnf,all,1059,1906,-1,-1,-1,0,2100,102,64,heuristic2,16.53,16.5289,112132096,15530196992,15642329088,209,258
